station_name,time,total_traffic,ID,线路,站点,餐饮服务,购物服务,生活服务,体育休闲服务,医疗保健服务,住宿服务,风景名胜,政府机构及社会团体,科教文化服务,交通枢纽,金融保险服务,公司企业,公共设施,生活类,公司,产业园区,楼宇相关,住宅区
文新站,2019-01-11,30864.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-12,25353.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-13,24172.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-14,28538.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-15,27184.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-16,28257.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-17,28689.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-18,31465.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-19,25775.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-20,24236.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-21,28873.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-22,29253.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-23,29331.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-24,29108.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文新站,2019-01-25,30984.0,58.0,2.0,文新站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
文泽路站,2019-01-01,61774.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-02,36402.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-03,33610.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-04,38941.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-05,37922.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-06,38397.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-07,32955.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-08,33629.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-09,32635.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-10,35108.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-11,40479.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-12,42735.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-13,39253.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-14,36409.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-15,35760.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-16,39397.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-17,41769.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-18,45443.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-19,40268.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-20,36987.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-21,34470.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-22,35876.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-23,39013.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-24,33002.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文泽路站,2019-01-25,31078.0,24.0,1.0,文泽路站,731.0,802.0,373.0,38.0,14.0,21.0,4.0,13.0,204.0,92.0,15.0,174.0,23.0,1929.0,202.0,4.0,3.0,26.0
文海南路站,2019-01-01,51652.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-02,33484.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-03,31296.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-04,36929.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-05,34124.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-06,32010.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-07,30328.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-08,31807.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-09,32798.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-10,36047.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-11,39819.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-12,36950.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-13,29936.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-14,31375.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-15,30697.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-16,32731.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-17,34758.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-18,34514.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-19,24906.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-20,22193.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-21,24578.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-22,24386.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-23,24718.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-24,23979.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
文海南路站,2019-01-25,23653.0,25.0,1.0,文海南路站,391.0,109.0,142.0,27.0,7.0,2.0,6.0,9.0,133.0,73.0,7.0,72.0,9.0,651.0,88.0,7.0,2.0,22.0
新塘站,2019-01-01,10328.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-02,12404.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-03,12877.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-04,12720.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-05,11806.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-06,10313.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-07,12617.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-08,13149.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-09,12575.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-10,13000.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-11,13085.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-12,10775.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-13,9969.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-14,12607.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-15,13050.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-16,15780.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-17,12688.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-18,14157.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-19,10978.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-20,10780.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-21,12415.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-22,12787.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-23,12556.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-24,12424.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新塘站,2019-01-25,11620.0,79.0,4.0,新塘站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-01,6752.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-02,10287.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-03,10507.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-04,10482.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-05,7804.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-06,6301.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-07,9431.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-08,9735.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-09,9675.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-10,9782.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-11,9938.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-12,7475.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-13,6527.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-14,9867.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-15,9911.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-16,10165.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-17,10178.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-18,10560.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-19,7837.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-20,6499.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-21,10119.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-22,10035.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-23,10117.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-24,10355.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
新风站,2019-01-25,10274.0,80.0,4.0,新风站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
景芳站,2019-01-01,29496.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-02,32637.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-03,33018.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-04,35967.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-05,29980.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-06,27297.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-07,31856.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-08,33623.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-09,34125.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-10,33991.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-11,37171.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-12,30882.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-13,27991.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-14,33236.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-15,33766.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-16,34898.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-17,34449.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
景芳站,2019-01-18,37220.0,78.0,4.0,景芳站,797.0,872.0,891.0,126.0,81.0,71.0,11.0,210.0,279.0,416.0,101.0,839.0,65.0,2625.0,1150.0,4.0,22.0,567.0
